Nama_Dataset,Nama_Video_Mentah,Latihan,Kategori_Sumber,Camera_View,Subject_ID,Repetition_ID,Temporal_Index,Label_Biner,Status_Label,Source_Frame_Index,Timestamp_Sec,Tensor_Path,Label_Path
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,9,0,BENAR,19,0.634,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,10,0,BENAR,21,0.7007,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,11,0,BENAR,24,0.8008,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,12,1,SALAH,26,0.8675,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,13,1,SALAH,28,0.9343,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,14,0,BENAR,31,1.0344,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,15,0,BENAR,33,1.1011,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,16,0,BENAR,35,1.1678,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,17,1,SALAH,38,1.2679,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,18,1,SALAH,40,1.3347,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,19,1,SALAH,43,1.4348,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,20,1,SALAH,45,1.5015,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,21,1,SALAH,47,1.5682,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,22,1,SALAH,50,1.6683,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,23,1,SALAH,52,1.7351,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,24,1,SALAH,54,1.8018,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,25,1,SALAH,57,1.9019,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,26,1,SALAH,59,1.9686,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,27,1,SALAH,61,2.0354,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,28,1,SALAH,64,2.1355,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,29,1,SALAH,66,2.2022,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,30,1,SALAH,69,2.3023,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,31,1,SALAH,71,2.369,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,32,1,SALAH,73,2.4358,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,33,1,SALAH,76,2.5359,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,34,1,SALAH,78,2.6026,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,35,1,SALAH,80,2.6693,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,36,1,SALAH,83,2.7694,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,37,1,SALAH,85,2.8362,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,38,1,SALAH,88,2.9363,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,39,1,SALAH,90,3.003,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,40,1,SALAH,92,3.0697,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,41,1,SALAH,95,3.1698,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,42,1,SALAH,97,3.2366,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,43,1,SALAH,99,3.3033,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,44,1,SALAH,102,3.4034,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,45,1,SALAH,104,3.4701,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,46,0,BENAR,106,3.5369,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,47,0,BENAR,109,3.637,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,48,0,BENAR,111,3.7037,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,49,1,SALAH,114,3.8038,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,50,0,BENAR,116,3.8705,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,51,0,BENAR,118,3.9373,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,52,1,SALAH,121,4.0374,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,53,0,BENAR,123,4.1041,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,54,1,SALAH,125,4.1708,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,55,1,SALAH,128,4.2709,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,56,1,SALAH,130,4.3377,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,57,1,SALAH,132,4.4044,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,58,1,SALAH,135,4.5045,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,59,1,SALAH,137,4.5712,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
BenchPress_186,sekunder_sekunder_benchpress_kaggle85_rep85.mp4,Benchpress,Sekunder,Sekunder/Varied,Kaggle_Hasyim_kaggle85,rep85,60,1,SALAH,140,4.6713,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\tensors\BenchPress_186.npy,D:\Data-Aji\KULIAH\Tugas-Akhir\AttentiveSkel3D-WeightTraining-PoC\Release_V2_AttentiveSkel3D\data\v2_labels\BenchPress_186_labels.npy
